Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
23,1712491176264,07/04/2024 11:59:36,1712494776264,1,07/04/2024 13:59:36,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,21,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,2564.900000047681,2549.5,2564.900000047681,2564.900000047681,2549.5,2564.900000047681,1,2564.900000047681,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,47,1e-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,26,39
24,1712491178314,07/04/2024 11:59:38,1712494778314,1,07/04/2024 13:59:38,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,22,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WIM.png,2065.1000000953645,2049.800000000003,2065.1000000953645,2065.1000000953645,2049.800000000003,2065.1000000953645,0,2065.1000000953645,0,0,,Click Response,RightOption,3,object-86,1e-2,_,45,1e-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,26,40
25,1712491183880,07/04/2024 11:59:43,1712494783880,1,07/04/2024 13:59:43,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,23,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WAN.png,5581.600000047678,5566.699999999997,5581.600000047678,5581.600000047678,5566.699999999997,5581.600000047678,0,5581.600000047678,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,48,1e-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WIM,,26,41
26,1712491188890,07/04/2024 11:59:48,1712494788890,1,07/04/2024 13:59:48,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,24,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,5024.400000047681,5015.300000000003,5024.400000047681,5024.400000047681,5015.300000000003,5024.400000047681,1,5024.400000047681,0,0,,Click Response,RightOption,3,object-86,1e-2,_,46,1e-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,,,,WIM,WUNG,,27,42
27,1712491190211,07/04/2024 11:59:50,1712494790211,1,07/04/2024 13:59:50,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,25,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,1330.0000001430453,1316.699999999997,1330.0000001430453,1330.0000001430453,1316.699999999997,1330.0000001430453,1,1330.0000001430453,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,28,43
28,1712491190867,07/04/2024 11:59:50,1712494790867,1,07/04/2024 13:59:50,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,26,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,670.3000001430482,666.3999999999942,670.3000001430482,670.3000001430482,666.3999999999942,670.3000001430482,0,670.3000001430482,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,50,1e-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WUNG,,28,44
29,1712491191715,07/04/2024 11:59:51,1712494791715,1,07/04/2024 13:59:51,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,27,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,851.6000001907378,849.9000000000087,851.6000001907378,851.6000001907378,849.9000000000087,851.6000001907378,1,851.6000001907378,0,0,,Click Response,RightOption,3,object-86,1e-2,_,52,1e-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WIM,,29,45
30,1712491192512,07/04/2024 11:59:52,1712494792512,1,07/04/2024 13:59:52,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,799.3000000953616,783.3999999999942,799.3000000953616,799.3000000953616,783.3999999999942,799.3000000953616,0,799.3000000953616,0,0,,Click Response,RightOption,3,object-86,1e-2,_,49,1e-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,29,46
31,1712491193467,07/04/2024 11:59:53,1712494793467,1,07/04/2024 13:59:53,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,970.9000000953674,966.3999999999942,970.9000000953674,970.9000000953674,966.3999999999942,970.9000000953674,0,970.9000000953674,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,29,47
32,1712491198195,07/04/2024 11:59:58,1712494798195,1,07/04/2024 13:59:58,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,4731.3000000476895,4716.100000000006,4731.3000000476895,4731.3000000476895,4716.100000000006,4731.3000000476895,1,4731.3000000476895,0,0,,Click Response,RightOption,3,object-86,1e-2,_,54,1e-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WUNG,,30,48
33,1712491200788,07/04/2024 12:00:00,1712494800788,1,07/04/2024 14:00:00,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,2608.5,2599.5,2608.5,2608.5,2599.5,2608.5,0,2608.5,0,0,,Click Response,RightOption,3,object-86,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,30,49
34,1712491237569,07/04/2024 12:00:37,1712494837569,1,07/04/2024 14:00:37,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,32,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,36789.40000009537,36778.70000000001,36789.40000009537,36789.40000009537,36778.70000000001,36789.40000009537,1,36789.40000009537,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,31,50
35,1712491251938,07/04/2024 12:00:51,1712494851938,1,07/04/2024 14:00:51,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,33,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,14380.200000095356,14365.099999999977,14380.200000095356,14380.200000095356,14365.099999999977,14380.200000095356,1,14380.200000095356,0,0,,Click Response,RightOption,3,object-86,1e-2,_,57,1e-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,,,,WIM,WAN,,32,51
36,1712491252854,07/04/2024 12:00:52,1712494852854,1,07/04/2024 14:00:52,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,34,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,931.4000000476954,916.1000000000058,931.4000000476954,931.4000000476954,916.1000000000058,931.4000000476954,0,931.4000000476954,0,0,,Click Response,RightOption,3,object-86,1e-2,_,60,1e-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,,,,WIM,WAN,,32,52
37,1712491253923,07/04/2024 12:00:53,1712494853923,1,07/04/2024 14:00:53,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,35,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WUNG.png,1083.1000000000058,1066.6000000000058,1083.1000000000058,1083.1000000000058,1066.6000000000058,1083.1000000000058,0,1083.1000000000058,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,59,1e-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,32,53
38,1712491254439,07/04/2024 12:00:54,1712494854439,1,07/04/2024 14:00:54,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,36,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,533.4000000000233,516.7000000000116,533.4000000000233,533.4000000000233,516.7000000000116,533.4000000000233,1,533.4000000000233,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,58,1e-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,,,,WUNG,WIM,,33,54
39,1712491255126,07/04/2024 12:00:55,1712494855126,1,07/04/2024 14:00:55,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,37,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,703.4000001430395,700.1999999999825,703.4000001430395,703.4000001430395,700.1999999999825,703.4000001430395,0,703.4000001430395,0,0,,Click Response,RightOption,3,object-86,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,33,55
40,1712491255704,07/04/2024 12:00:55,1712494855704,1,07/04/2024 14:00:55,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,38,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,581.8000000476895,566.2000000000116,581.8000000476895,581.8000000476895,566.2000000000116,581.8000000476895,1,581.8000000476895,0,0,,Click Response,RightOption,3,object-86,1e-2,_,63,1e-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,34,56
41,1712491256637,07/04/2024 12:00:56,1712494856637,1,07/04/2024 14:00:56,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,948.8000000953616,933.2999999999884,948.8000000953616,948.8000000953616,933.2999999999884,948.8000000953616,0,948.8000000953616,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,34,57
42,1712491256898,07/04/2024 12:00:56,1712494856898,1,07/04/2024 14:00:56,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,276.50000009537325,266.80000000001746,276.50000009537325,276.50000009537325,266.80000000001746,276.50000009537325,1,276.50000009537325,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,62,1e-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,,,,WUNG,WAN,,35,58
43,1712491257462,07/04/2024 12:00:57,1712494857462,1,07/04/2024 14:00:57,139619,19,task-98zo,,36808792,BLIND,10853491,,complete,,661283a2650f439729bd5008,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1707x780,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WIM.png,573.5000000476721,566.3999999999942,573.5000000476721,573.5000000476721,566.3999999999942,573.5000000476721,0,573.5000000476721,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,35,59
