Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
41,1702985082252,19/12/2023 11:24:42,1702985082252,0,19/12/2023 11:24:42,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,3394.599999964237,3389,3394.599999964237,3394.599999964237,3389,3394.599999964237,1,3394.599999964237,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,40,57
42,1702985084181,19/12/2023 11:24:44,1702985084181,0,19/12/2023 11:24:44,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,1934.800000011921,1930.6000000000058,1934.800000011921,1934.800000011921,1930.6000000000058,1934.800000011921,0,1934.800000011921,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,40,58
43,1702985086646,19/12/2023 11:24:46,1702985086646,0,19/12/2023 11:24:46,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,2469.0999999880733,2465.2999999999884,2469.0999999880733,2469.0999999880733,2465.2999999999884,2469.0999999880733,1,2469.0999999880733,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,65,1e-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,,,WAN,WIM,,41,59
44,1702985089452,19/12/2023 11:24:49,1702985089452,0,19/12/2023 11:24:49,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,42,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,2809.799999988085,2805.7000000000116,2809.799999988085,2809.799999988085,2805.7000000000116,2809.799999988085,1,2809.799999988085,0,0,,Click Response,RightOption,3,object-86,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,42,60
45,1702985093311,19/12/2023 11:24:53,1702985093311,0,19/12/2023 11:24:53,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,43,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,3863.200000011915,3861.1999999999825,3863.200000011915,3863.200000011915,3861.1999999999825,3863.200000011915,1,3863.200000011915,0,0,,Click Response,RightOption,3,object-86,1e-2,_,68,1e-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WIM,,43,61
46,1702985094503,19/12/2023 11:24:54,1702985094503,0,19/12/2023 11:24:54,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,44,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,1194.0999999761698,1187.5,1194.0999999761698,1194.0999999761698,1187.5,1194.0999999761698,1,1194.0999999761698,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,67,1e-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,44,62
47,1702985096105,19/12/2023 11:24:56,1702985096105,0,19/12/2023 11:24:56,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,45,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,1608.3999999880907,1604.3000000000175,1608.3999999880907,1608.3999999880907,1604.3000000000175,1608.3999999880907,0,1608.3999999880907,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,70,1e-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,,,,WAN,WUNG,,44,63
48,1702985100115,19/12/2023 11:25:00,1702985100115,0,19/12/2023 11:25:00,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,4014.399999999994,4013.899999999994,4014.399999999994,4014.399999999994,4013.899999999994,4014.399999999994,1,4014.399999999994,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,45,64
49,1702985102155,19/12/2023 11:25:02,1702985102155,0,19/12/2023 11:25:02,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,2040.300000011921,2034.8999999999942,2040.300000011921,2040.300000011921,2034.8999999999942,2040.300000011921,1,2040.300000011921,0,0,,Click Response,RightOption,3,object-86,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,46,65
50,1702985105118,19/12/2023 11:25:05,1702985105118,0,19/12/2023 11:25:05,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,48,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,2968.299999988085,2965.3000000000175,2968.299999988085,2968.299999988085,2965.3000000000175,2968.299999988085,0,2968.299999988085,0,0,,Click Response,RightOption,3,object-86,1e-2,_,69,1e-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,46,66
51,1702985105120,19/12/2023 11:25:05,1702985105120,0,19/12/2023 11:25:05,157165,2,task-98zo,,33777718,BLIND,9991303,,complete,,658177fe88b58e5024ee4285,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1702985206845,19/12/2023 11:26:46,1702985206845,0,19/12/2023 11:26:46,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702985212256,19/12/2023 11:26:52,1702985212256,0,19/12/2023 11:26:52,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,5432.800000011921,5417.6,5432.800000011921,5432.800000011921,5417.6,5432.800000011921,1,5432.800000011921,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,,18,18
3,1702985226038,19/12/2023 11:27:06,1702985226038,0,19/12/2023 11:27:06,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,13796.20000001192,13792.999999999998,13796.20000001192,13796.20000001192,13792.999999999998,13796.20000001192,1,13796.20000001192,0,0,,Click Response,RightOption,3,object-86,1e-2,_,26,1e-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,19,19
4,1702985230532,19/12/2023 11:27:10,1702985230532,0,19/12/2023 11:27:10,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,2,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,4497.800000005962,4486.4000000000015,4497.800000005962,4497.800000005962,4486.4000000000015,4497.800000005962,1,4497.800000005962,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,25,1e-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,20,20
5,1702985243646,19/12/2023 11:27:23,1702985243646,0,19/12/2023 11:27:23,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,3,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,13124.60000000894,13109.199999999997,13124.60000000894,13124.60000000894,13109.199999999997,13124.60000000894,1,13124.60000000894,0,0,,Click Response,RightOption,3,object-86,1e-2,_,28,1e-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,21,21
6,1702985246892,19/12/2023 11:27:26,1702985246892,0,19/12/2023 11:27:26,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,4,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WIM.png,3254.2000000059634,3252.300000000003,3254.2000000059634,3254.2000000059634,3252.300000000003,3254.2000000059634,0,3254.2000000059634,0,0,,Click Response,RightOption,3,object-86,1e-2,_,27,1e-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,21,22
7,1702985252076,19/12/2023 11:27:32,1702985252076,0,19/12/2023 11:27:32,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,5,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WIM.png,5194.5,5186.9000000000015,5194.5,5194.5,5186.9000000000015,5194.5,0,5194.5,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,30,1e-2_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,21,23
8,1702985257206,19/12/2023 11:27:37,1702985257206,0,19/12/2023 11:27:37,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,6,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,5136.799999999996,5120.199999999997,5136.799999999996,5136.799999999996,5120.199999999997,5136.799999999996,1,5136.799999999996,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,29,1e-2_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,22,24
9,1702985260971,19/12/2023 11:27:40,1702985260971,0,19/12/2023 11:27:40,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,7,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,3782.7000000119224,3769.300000000003,3782.7000000119224,3782.7000000119224,3769.300000000003,3782.7000000119224,1,3782.7000000119224,0,0,,Click Response,RightOption,3,object-86,1e-2,_,32,1e-2_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WAN,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,23,25
10,1702985267480,19/12/2023 11:27:47,1702985267480,0,19/12/2023 11:27:47,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,8,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,6521.0999999999985,6504.5999999999985,6521.0999999999985,6521.0999999999985,6504.5999999999985,6521.0999999999985,1,6521.0999999999985,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,31,1e-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,24,26
11,1702985277620,19/12/2023 11:27:57,1702985277620,0,19/12/2023 11:27:57,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,9,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,10157.5,10140.699999999997,10157.5,10157.5,10140.699999999997,10157.5,1,10157.5,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,34,1e-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,,,,WUNG,WAN,,25,27
12,1702985281955,19/12/2023 11:28:01,1702985281955,0,19/12/2023 11:28:01,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,10,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,4351.500000002983,4336.199999999997,4351.500000002983,4351.500000002983,4336.199999999997,4351.500000002983,0,4351.500000002983,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,35,1e-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,25,28
13,1702985288546,19/12/2023 11:28:08,1702985288546,0,19/12/2023 11:28:08,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,11,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,6606.7000000089465,6604.5,6606.7000000089465,6606.7000000089465,6604.5,6606.7000000089465,0,6606.7000000089465,0,0,,Click Response,RightOption,3,object-86,1e-2,_,36,1e-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,,WUNG,WIM,WIM,WUNG,,25,29
14,1702985294132,19/12/2023 11:28:14,1702985294132,0,19/12/2023 11:28:14,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,5587.200000000012,5570.600000000006,5587.200000000012,5587.200000000012,5570.600000000006,5587.200000000012,1,5587.200000000012,0,0,,Click Response,RightOption,3,object-86,1e-2,_,33,1e-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,26,30
15,1702985300772,19/12/2023 11:28:20,1702985300772,0,19/12/2023 11:28:20,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,13,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WUNG.png,6657.5,6654.600000000006,6657.5,6657.5,6654.600000000006,6657.5,0,6657.5,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,39,1e-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,26,31
16,1702985312057,19/12/2023 11:28:32,1702985312057,0,19/12/2023 11:28:32,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,14,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,11288.899999999994,11274.599999999991,11288.899999999994,11288.899999999994,11274.599999999991,11288.899999999994,1,11288.899999999994,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,38,1e-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,,WIM,WAN,WUNG,WIM,,27,32
17,1702985316555,19/12/2023 11:28:36,1702985316555,0,19/12/2023 11:28:36,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,15,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,4511.700000005963,4503.400000000009,4511.700000005963,4511.700000005963,4503.400000000009,4511.700000005963,1,4511.700000005963,0,0,,Click Response,RightOption,3,object-86,1e-2,_,37,1e-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,WAN,WUNG,WIM,WAN,,28,33
18,1702985324903,19/12/2023 11:28:44,1702985324903,0,19/12/2023 11:28:44,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,16,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,8355.800000005955,8339.399999999994,8355.800000005955,8355.800000005955,8339.399999999994,8355.800000005955,0,8355.800000005955,0,0,,Click Response,RightOption,3,object-86,1e-2,_,40,1e-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,,WUNG,WAN,WIM,WAN,,28,34
19,1702985330244,19/12/2023 11:28:50,1702985330244,0,19/12/2023 11:28:50,157165,2,task-98zo,,33777957,BLIND,9991362,,complete,,6581797cad73c8846f75728b,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,17,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,5357.100000008941,5353.399999999994,5357.100000008941,5357.100000008941,5353.399999999994,5357.100000008941,1,5357.100000008941,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,41,1e-2_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,,WAN,WIM,WAN,WUNG,,29,35
